COUNTY,P_count_1990_,P_count_1990_H,P_count_1990_L,P_count_1990_M,P_count_1990_VL,P_count_1991_,P_count_1991_H,P_count_1991_L,P_count_1991_M,P_count_1991_VL,P_count_1992_,P_count_1992_H,P_count_1992_L,P_count_1992_M,P_count_1992_VL,P_count_1993_,P_count_1993_H,P_count_1993_L,P_count_1993_M,P_count_1993_VL,P_count_1994_,P_count_1994_H,P_count_1994_L,P_count_1994_M,P_count_1994_VL,P_count_1995_,P_count_1995_H,P_count_1995_L,P_count_1995_M,P_count_1995_VL,P_count_1996_,P_count_1996_H,P_count_1996_L,P_count_1996_M,P_count_1996_VL,P_count_1997_,P_count_1997_H,P_count_1997_L,P_count_1997_M,P_count_1997_VL,P_count_1998_,P_count_1998_H,P_count_1998_L,P_count_1998_M,P_count_1998_VL,P_count_1999_,P_count_1999_H,P_count_1999_L,P_count_1999_M,P_count_1999_VL,P_count_2000_,P_count_2000_H,P_count_2000_L,P_count_2000_M,P_count_2000_VL,P_count_2001_,P_count_2001_H,P_count_2001_L,P_count_2001_M,P_count_2001_VL,P_count_2002_,P_count_2002_H,P_count_2002_L,P_count_2002_M,P_count_2002_VL,P_count_2003_,P_count_2003_H,P_count_2003_L,P_count_2003_M,P_count_2003_VL,P_count_2004_,P_count_2004_H,P_count_2004_L,P_count_2004_M,P_count_2004_VL,P_count_2005_,P_count_2005_H,P_count_2005_L,P_count_2005_M,P_count_2005_VL,P_count_2006_,P_count_2006_H,P_count_2006_L,P_count_2006_M,P_count_2006_VL,P_count_2007_,P_count_2007_H,P_count_2007_L,P_count_2007_M,P_count_2007_VL,P_count_2008_,P_count_2008_H,P_count_2008_L,P_count_2008_M,P_count_2008_VL,P_count_2009_,P_count_2009_H,P_count_2009_L,P_count_2009_M,P_count_2009_VL,P_count_2010_,P_count_2010_H,P_count_2010_L,P_count_2010_M,P_count_2010_VL,P_count_2011_,P_count_2011_H,P_count_2011_L,P_count_2011_M,P_count_2011_VL,P_count_2012_,P_count_2012_H,P_count_2012_L,P_count_2012_M,P_count_2012_VL,P_count_2013_,P_count_2013_H,P_count_2013_L,P_count_2013_M,P_count_2013_VL,P_count_2014_,P_count_2014_H,P_count_2014_L,P_count_2014_M,P_count_2014_VL,P_count_2015_,P_count_2015_H,P_count_2015_L,P_count_2015_M,P_count_2015_VL,P_count_2016_,P_count_2016_H,P_count_2016_L,P_count_2016_M,P_count_2016_VL,P_count_2017_,P_count_2017_H,P_count_2017_L,P_count_2017_M,P_count_2017_VL,P_count_2018_,P_count_2018_H,P_count_2018_L,P_count_2018_M,P_count_2018_VL,P_count_2019_,P_count_2019_H,P_count_2019_L,P_count_2019_M,P_count_2019_VL,P_1990_,P_1990_H,P_1990_L,P_1990_M,P_1990_VL,P_1991_,P_1991_H,P_1991_L,P_1991_M,P_1991_VL,P_1992_,P_1992_H,P_1992_L,P_1992_M,P_1992_VL,P_1993_,P_1993_H,P_1993_L,P_1993_M,P_1993_VL,P_1994_,P_1994_H,P_1994_L,P_1994_M,P_1994_VL,P_1995_,P_1995_H,P_1995_L,P_1995_M,P_1995_VL,P_1996_,P_1996_H,P_1996_L,P_1996_M,P_1996_VL,P_1997_,P_1997_H,P_1997_L,P_1997_M,P_1997_VL,P_1998_,P_1998_H,P_1998_L,P_1998_M,P_1998_VL,P_1999_,P_1999_H,P_1999_L,P_1999_M,P_1999_VL,P_2000_,P_2000_H,P_2000_L,P_2000_M,P_2000_VL,P_2001_,P_2001_H,P_2001_L,P_2001_M,P_2001_VL,P_2002_,P_2002_H,P_2002_L,P_2002_M,P_2002_VL,P_2003_,P_2003_H,P_2003_L,P_2003_M,P_2003_VL,P_2004_,P_2004_H,P_2004_L,P_2004_M,P_2004_VL,P_2005_,P_2005_H,P_2005_L,P_2005_M,P_2005_VL,P_2006_,P_2006_H,P_2006_L,P_2006_M,P_2006_VL,P_2007_,P_2007_H,P_2007_L,P_2007_M,P_2007_VL,P_2008_,P_2008_H,P_2008_L,P_2008_M,P_2008_VL,P_2009_,P_2009_H,P_2009_L,P_2009_M,P_2009_VL,P_2010_,P_2010_H,P_2010_L,P_2010_M,P_2010_VL,P_2011_,P_2011_H,P_2011_L,P_2011_M,P_2011_VL,P_2012_,P_2012_H,P_2012_L,P_2012_M,P_2012_VL,P_2013_,P_2013_H,P_2013_L,P_2013_M,P_2013_VL,P_2014_,P_2014_H,P_2014_L,P_2014_M,P_2014_VL,P_2015_,P_2015_H,P_2015_L,P_2015_M,P_2015_VL,P_2016_,P_2016_H,P_2016_L,P_2016_M,P_2016_VL,P_2017_,P_2017_H,P_2017_L,P_2017_M,P_2017_VL,P_2018_,P_2018_H,P_2018_L,P_2018_M,P_2018_VL,P_2019_,P_2019_H,P_2019_L,P_2019_M,P_2019_VL,K_count_1990_H,K_count_1990_L,K_count_1990_M,K_count_1990_VL,K_count_1991_H,K_count_1991_L,K_count_1991_M,K_count_1991_VL,K_count_1992_H,K_count_1992_L,K_count_1992_M,K_count_1992_VL,K_count_1993_H,K_count_1993_L,K_count_1993_M,K_count_1993_VL,K_count_1994_H,K_count_1994_L,K_count_1994_M,K_count_1994_VL,K_count_1995_H,K_count_1995_L,K_count_1995_M,K_count_1995_VL,K_count_1996_H,K_count_1996_L,K_count_1996_M,K_count_1996_VL,K_count_1997_H,K_count_1997_L,K_count_1997_M,K_count_1997_VL,K_count_1998_H,K_count_1998_L,K_count_1998_M,K_count_1998_VL,K_count_1999_H,K_count_1999_L,K_count_1999_M,K_count_1999_VL,K_count_2000_H,K_count_2000_L,K_count_2000_M,K_count_2000_VL,K_count_2001_H,K_count_2001_L,K_count_2001_M,K_count_2001_VL,K_count_2002_H,K_count_2002_L,K_count_2002_M,K_count_2002_VL,K_count_2003_H,K_count_2003_L,K_count_2003_M,K_count_2003_VL,K_count_2004_H,K_count_2004_L,K_count_2004_M,K_count_2004_VL,K_count_2005_H,K_count_2005_L,K_count_2005_M,K_count_2005_VL,K_count_2006_H,K_count_2006_L,K_count_2006_M,K_count_2006_VL,K_count_2007_H,K_count_2007_L,K_count_2007_M,K_count_2007_VL,K_count_2008_H,K_count_2008_L,K_count_2008_M,K_count_2008_VL,K_count_2009_H,K_count_2009_L,K_count_2009_M,K_count_2009_VL,K_count_2010_H,K_count_2010_L,K_count_2010_M,K_count_2010_VL,K_count_2011_H,K_count_2011_L,K_count_2011_M,K_count_2011_VL,K_count_2012_H,K_count_2012_L,K_count_2012_M,K_count_2012_VL,K_count_2013_H,K_count_2013_L,K_count_2013_M,K_count_2013_VL,K_count_2014_H,K_count_2014_L,K_count_2014_M,K_count_2014_VL,K_count_2015_H,K_count_2015_L,K_count_2015_M,K_count_2015_VL,K_count_2016_H,K_count_2016_L,K_count_2016_M,K_count_2016_VL,K_count_2017_H,K_count_2017_L,K_count_2017_M,K_count_2017_VL,K_count_2018_H,K_count_2018_L,K_count_2018_M,K_count_2018_VL,K_count_2019_H,K_count_2019_L,K_count_2019_M,K_count_2019_VL,K_1990_H,K_1990_L,K_1990_M,K_1990_VL,K_1991_H,K_1991_L,K_1991_M,K_1991_VL,K_1992_H,K_1992_L,K_1992_M,K_1992_VL,K_1993_H,K_1993_L,K_1993_M,K_1993_VL,K_1994_H,K_1994_L,K_1994_M,K_1994_VL,K_1995_H,K_1995_L,K_1995_M,K_1995_VL,K_1996_H,K_1996_L,K_1996_M,K_1996_VL,K_1997_H,K_1997_L,K_1997_M,K_1997_VL,K_1998_H,K_1998_L,K_1998_M,K_1998_VL,K_1999_H,K_1999_L,K_1999_M,K_1999_VL,K_2000_H,K_2000_L,K_2000_M,K_2000_VL,K_2001_H,K_2001_L,K_2001_M,K_2001_VL,K_2002_H,K_2002_L,K_2002_M,K_2002_VL,K_2003_H,K_2003_L,K_2003_M,K_2003_VL,K_2004_H,K_2004_L,K_2004_M,K_2004_VL,K_2005_H,K_2005_L,K_2005_M,K_2005_VL,K_2006_H,K_2006_L,K_2006_M,K_2006_VL,K_2007_H,K_2007_L,K_2007_M,K_2007_VL,K_2008_H,K_2008_L,K_2008_M,K_2008_VL,K_2009_H,K_2009_L,K_2009_M,K_2009_VL,K_2010_H,K_2010_L,K_2010_M,K_2010_VL,K_2011_H,K_2011_L,K_2011_M,K_2011_VL,K_2012_H,K_2012_L,K_2012_M,K_2012_VL,K_2013_H,K_2013_L,K_2013_M,K_2013_VL,K_2014_H,K_2014_L,K_2014_M,K_2014_VL,K_2015_H,K_2015_L,K_2015_M,K_2015_VL,K_2016_H,K_2016_L,K_2016_M,K_2016_VL,K_2017_H,K_2017_L,K_2017_M,K_2017_VL,K_2018_H,K_2018_L,K_2018_M,K_2018_VL,K_2019_H,K_2019_L,K_2019_M,K_2019_VL
ALLEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,28,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,255.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
BARREN,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,116.0,29,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,405,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
BOONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,69,0,44,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,322,0,275,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,135,0,0,0,0,0,0
BOURBON,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,72,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,285,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,243.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
BOYLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,95,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
BRECKINRIDGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,35,0,0,0.0,0,0,0,0,112,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,175,0,0,0,0.0,0,0,0,0,227,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
